X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,Output Class
1883.765625,5.055538808,11.63152859,-5.165097914,-0.957953216,0.752467914,-2.853968763,-3.29309652,-4.337609049,0.355388509,8.041370471,-23.84580623,9.472516446,-5.252616135,3.965274303,-9.000214483,8.34098828,-1.085470256,0.09157837,3.349864301,2.027202226,6.661482498,-6.482643583,-10.28992292,-0.188218067,3.692599743,-1.393171108,-3.691707692,3.701307908,5.891691938,120.8027344,33.66105398,-35.33681272,5.684444855,126.0185547,22.03846618,40.16298069,5.30578315,147.9726563,78.61016376,-34.01331167,5.851325205,141.8867188,97.51316447,-43.29471754,5.621023984,143.9423828,26.33816297,-4.286891925,6.582009895,134.3916016,51.978323,-43.58218618,6.90872859,169.8652344,74.70959011,-83.77472854,5.672761779,175.0087891,76.78708719,-84.30650667,5.623140985,135.0429688,28.14197594,-0.493166546,6.71643766,164.4052734,41.3664409,-56.94982923,6.619345497,184.2832031,62.26373994,-94.11712552,5.632368106,188.2861328,66.33647925,-93.54725174,5.555370193,102.3144531,17.83722916,6.053396532,5.72738185,114.7382813,29.30490072,-32.35159832,5.76345258,130.7470703,82.32059975,-32.71698914,5.855001167,138.0273438,98.59370164,-38.53549813,5.625316288,0
1969.0625,19.37813136,4.24669199,3.469936941,-2.885071724,0.284108618,7.129897703,0.797157558,5.269530565,-0.873315893,18.88209685,19.99456477,-0.906202545,2.558783018,-13.64186975,-3.639341206,1.953942261,6.103686935,-0.485969852,-6.248376583,-1.081683154,4.799984651,-3.5475186,4.342608393,-2.1452799,0.880894955,-1.170035172,2.969106709,-0.457564715,-2.53824907,122.4111328,33.72571338,-37.2601853,5.505785099,122.5371094,22.51584923,41.9225106,5.296214001,146.8505859,79.61723704,-35.23775618,5.74955704,149.1962891,102.6124457,-46.01168843,5.361512048,137.3964844,22.18290065,-4.266329487,6.388584116,141.3720703,53.55157088,-53.25862556,6.755183194,177.8691406,77.60529934,-88.27716101,5.65202984,184.8564453,80.50121249,-89.15533626,5.622518069,134.5361328,23.1019028,0.549788403,6.436285189,171.6708984,41.48924574,-65.19500553,6.491452721,190.7978516,63.71910369,-98.17117497,5.694442112,195.0292969,67.84553574,-97.39067443,5.686542598,104.2919922,16.5357595,3.659967657,5.698369039,117.1074219,29.64003086,-37.84081747,5.649049314,138.8183594,86.78214583,-35.22848771,5.638611097,144.0703125,102.9177223,-40.62718751,5.364470914,0
1956.484375,0.58653722,4.584514085,-3.741633806,5.226852822,-3.406560329,0.917755591,0.152647465,-1.448403132,-6.08344093,44.12709803,-2.112198651,-8.442825341,-0.801990217,-9.228747886,15.01975119,1.084639586,4.552349598,-0.084405579,-1.534863364,-0.142779194,-6.331305276,-1.163593755,1.188420075,-0.773354337,-3.565603179,-3.902435625,-2.223717789,0.20099889,2.075091598,117.8037109,32.68549148,-34.34976615,5.667659163,124.0634766,22.2865499,39.39113148,5.149640753,145.7402344,77.95475765,-34.55441383,5.803188106,145.7197266,99.68456384,-45.7250793,5.53478336,122.5566406,26.50355067,-2.104469819,6.604135511,140.4755859,54.74435785,-46.02893326,6.914337227,171.6904297,75.80486659,-83.40020385,5.719009743,178.2050781,78.48750232,-84.56525334,5.576867982,130.4375,29.28506845,0.458970949,6.796423468,162.5458984,42.36838355,-56.22926639,6.696311273,188.9609375,64.43548764,-95.82815069,5.638390949,194.5712891,69.20465288,-95.96221287,5.557893667,105.9355469,15.50188201,4.822999444,5.554877721,113.5507813,28.9374217,-33.98937418,5.658792371,136.8330078,85.53238858,-35.53737399,5.771668241,142.8076172,101.4834938,-41.21555314,5.453661715,0
1845.28125,3.821604962,1.509526703,-5.70758905,9.126272489,2.63855564,1.179841529,1.439268805,-9.436965355,5.932236012,12.33896994,-1.670102885,-3.224287083,-2.796758238,15.03015208,5.260933397,4.876358499,0.297373139,-0.246171351,1.430599375,-6.414590771,1.448636445,0.138474902,4.187761509,5.284621957,1.50926691,-4.830457473,3.302269688,-4.680148759,3.22006757,121.5478516,32.06477903,-34.16641037,5.656373477,121.3105469,20.95296178,41.64815871,5.161195923,138.8730469,74.94551078,-32.48163784,5.779109384,147.5498047,100.9217454,-45.30768369,5.370040824,122.6171875,32.47429779,7.82561486,6.853934071,139.2353516,54.32657938,-48.348746,6.850105027,179.2851563,78.6473583,-87.83136938,5.637406911,182.4414063,80.16019413,-87.34312532,5.526739133,128.2636719,32.93683005,0.321331811,6.887480264,170.6425781,43.03102514,-58.35249382,6.648707458,195.9560547,66.32985328,-99.62744894,5.625452392,197.6953125,69.66858584,-97.73644056,5.48899551,101.9433594,17.45722213,7.184321226,5.686894368,118.8916016,27.84424045,-33.20305695,5.721213894,138.3300781,85.67987768,-34.695035,5.725052408,143.5361328,102.3086851,-40.52947302,5.38563789,0
1876.875,-11.01843161,15.20996908,5.716175617,3.325849663,2.567778881,2.748879253,5.486355345,2.91926601,0.997484393,26.65844478,-21.52418537,5.592521312,-2.198669557,2.093670915,-18.48775838,3.693742179,0.456880378,-2.275699438,12.6235919,-2.631620615,-3.113342581,-3.540397442,0.611604155,-4.102782066,-2.177133679,1.667814303,4.57785042,0.783241034,3.4079105,122.5615234,33.27595504,-35.41545394,5.71928822,122.5791016,21.69752994,39.63874234,5.266456423,144.9179688,77.57006101,-34.22654173,5.875216074,142.1279297,97.35321604,-44.1707447,5.612545434,124.9550781,23.32619264,5.174893337,6.403739037,138.6591797,52.84691975,-46.48344089,6.856557483,173.8710938,76.62812866,-84.97517903,5.74280113,179.2138672,78.69211764,-84.99594403,5.707690649,135.875,23.98469564,1.25895147,6.497811124,169.4521484,41.75577308,-56.68376844,6.603225688,188.5566406,64.40689982,-95.65007616,5.714674919,191.2519531,67.89183864,-94.15654743,5.714330804,103.4199219,17.19361918,6.763521318,5.693947675,118.0439453,29.18517494,-32.89464398,5.842565723,131.6132813,81.78801951,-33.52586856,5.868573877,138.2529297,98.40449591,-39.46043221,5.580004357,0
1889.796875,0.456873003,1.422398497,-2.231135123,-1.665225574,4.393734258,2.872448453,-0.664429238,0.930935848,0.377040767,24.65320288,-2.307622348,-7.219148345,-0.690256871,14.01593875,9.643011233,-0.720673226,0.867427104,-0.288691385,1.440406962,-3.115372306,-0.766021762,-7.981082798,3.310016806,0.837691128,4.241437823,-8.234082449,-1.722167771,0.742395513,0.743208201,121.1279297,33.20044829,-36.48501026,5.607880271,122.2119141,22.28962007,44.15580682,5.193105994,142.5253906,77.20663566,-33.53135455,5.812583486,149.0244141,101.6560742,-45.97054518,5.409334022,133.8388672,33.19194905,-1.542175553,6.854032065,148.6816406,56.56051632,-57.44195859,6.689737625,182.8896484,79.51746891,-91.19768882,5.478991931,184.5927734,80.36778974,-89.79194784,5.3800808,134.3310547,31.67875823,0.499038755,6.89755845,178,44.93382721,-67.78947773,6.49992293,196.5791016,65.76682289,-102.1151069,5.463349056,196.7324219,68.64372954,-99.21554838,5.345366546,105.3212891,15.84714879,4.661926465,5.626558888,115.2978516,29.18874053,-34.24567651,5.748336703,137.6738281,85.58022928,-34.97400056,5.788305375,143.7832031,102.2401426,-40.91390058,5.410317624,0
1931.9375,8.26107973,-4.857902302,3.64058128,1.279743545,4.863169253,-2.575992415,2.701305151,-3.060374574,-1.255049722,14.53152172,20.3900323,8.100515589,4.376323104,1.621044491,1.314318723,-3.497112554,-0.066676521,2.028924571,-6.093940227,1.338880301,4.722348679,5.428705542,4.069422822,-4.921960848,4.308294596,4.804109169,-1.615401665,2.786380721,-2.145913773,121.6132813,33.26531102,-36.14320155,5.577168815,122.3349609,22.00128965,39.25808526,5.218633711,145.0087891,78.81821773,-35.07134838,5.69119851,148.9091797,102.0089637,-47.00391412,5.313139031,145.375,23.41511431,-9.12655197,6.430701957,144.1474609,55.03673075,-53.9043802,6.784003606,183.1865234,79.8613751,-91.08713758,5.567453468,185.8701172,80.62834129,-89.76210719,5.574666791,137.2060547,26.39186965,0.217812455,6.633738709,179.0634766,43.95153219,-70.52204752,6.423048429,198.4453125,66.15400576,-103.099404,5.399014903,197.9589844,68.61102628,-99.61417172,5.368439442,104.296875,15.93332513,4.433142876,5.65871174,117.7695313,29.4037361,-35.97957764,5.744034337,137.7109375,85.67749553,-35.51672695,5.68190578,143.90625,102.4366277,-41.69643358,5.313713312,0
1916.578125,3.367215981,-0.858169865,1.067338662,9.205425714,2.348458275,-3.373911321,0.404701728,-7.663685145,-5.45169663,-3.852093792,-7.31306966,-5.709863963,2.094542509,-4.768743331,10.11844515,3.767041905,-1.44741723,-3.400396419,-2.990881517,-2.236321763,-3.080937953,0.255146205,-2.723904971,3.303043757,-5.798411696,2.151864064,-1.999018681,-2.574597083,0.080239127,123.7441406,33.86575873,-36.44487663,5.618691877,122.3134766,22.16033491,40.58847907,5.311852527,147.4697266,79.24437493,-35.26306866,5.863663287,146.7050781,100.7605402,-45.41832899,5.559832304,128.375,27.75207622,-1.111641934,6.621843908,131.5107422,52.78392239,-38.2085513,7.095490425,175.1972656,76.36587093,-86.08461007,5.952140893,179.3310547,77.98029582,-86.3876134,5.889187514,124.8632813,29.49528,0.77536599,6.774008971,170.3144531,42.30798474,-58.48364412,6.632215589,191.0703125,63.72521682,-97.86802806,5.757818495,192.5791016,66.99186338,-95.58584223,5.774145537,102.8164063,18.15507968,5.006575665,5.727917294,116.9990234,29.70297293,-35.12486642,5.81656804,136.0537109,84.63524706,-34.38666544,5.819321096,142.9365234,102.0439975,-40.36722518,5.516269942,0
1861.421875,8.9854288,-0.531940002,-2.306131557,4.173975529,5.170284453,0.756457766,0.050835128,-1.482916142,2.179130981,17.68098647,-1.99881576,-4.301612639,-0.967860257,5.096724965,4.366000311,-2.365191461,-5.031645377,-4.883834647,0.598087586,5.386775642,-1.828305297,1.333917001,5.809875653,-6.494086923,-1.844431409,-7.736953796,-1.392472629,-2.054144752,-0.226020003,121.0400391,33.16370614,-35.46045067,5.567605151,122.4873047,22.12058207,38.73834211,5.30833625,144.1699219,78.39583327,-35.59506948,5.62901202,152.1171875,103.7775845,-47.86298403,5.210924558,123.9697266,26.82531857,4.539553205,6.625889275,131.4775391,51.18306875,-47.48309208,6.791757316,181.0332031,79.39394995,-89.01224925,5.557482107,185.7519531,81.47057197,-89.05967061,5.49130812,131.9960938,28.22008206,0.9352496,6.73633609,177.8574219,44.97044585,-65.02252209,6.572965596,196.1328125,66.09272264,-100.1126242,5.52267455,197.8105469,69.53467861,-98.08651073,5.455314049,103.5908203,18.10967978,7.473366068,5.750083652,119.2050781,28.44373101,-33.78136448,5.668641801,140.1748047,86.76211027,-36.29201188,5.537667469,146.8710938,104.4548674,-42.4573255,5.165469329,0
1962.953125,19.78832226,2.081881455,3.697905167,6.388003503,2.794106789,-7.52030659,-0.299523484,-2.801550044,0.467964807,30.45375412,6.132016221,-6.735464576,-6.72164958,2.379562753,4.795223265,12.20973953,1.98011662,-3.868641255,-5.446063279,-5.959574661,-0.908339591,-4.021870835,-0.131155947,4.176343852,0.522872249,-1.901404107,0.021030866,-0.505934793,0.285567943,119.2412109,33.11095547,-34.9995701,5.625587358,122.8525391,22.5556329,40.04451503,5.288005884,145.7216797,78.95132796,-34.45255435,5.705974204,148.7734375,102.4089222,-45.6630879,5.352869528,129.4501953,21.78143965,1.750390127,6.332043065,132.4648438,49.89006209,-49.79259379,6.775557134,184.1132813,80.13035558,-91.69469586,5.534401232,184.2978516,80.08563627,-89.14591505,5.532038506,132.9052734,20.78676646,0.007103219,6.306160327,175.2861328,41.02353987,-65.15212248,6.477092738,197.6123047,65.73164761,-101.3757245,5.56870035,197.7421875,68.62243803,-98.34178817,5.53942469,102.8369141,15.67503753,5.466555988,5.520700047,115.3291016,29.23420535,-34.89649432,5.688307901,138.515625,86.6426172,-35.00258378,5.633662849,144.8623047,103.5696738,-40.68360666,5.323807822,0
1858.0625,7.230149556,7.873535118,10.29104773,3.41741689,1.888850491,1.464560781,-3.935760089,2.870240209,2.207681111,11.84960214,-5.229282084,-6.54353587,3.058153318,1.769614547,-6.955305771,-3.118021781,-5.437387931,-0.390072851,-3.652382345,-2.500111509,0.462725931,-0.977558457,-4.059484856,-2.228918982,-4.554723367,3.803458691,-3.644182682,1.44975947,0.550105859,116.3359375,32.36833965,-33.38464202,5.66042801,123.6992188,22.47279952,38.59253437,5.297850302,143.7910156,77.89736385,-33.69372793,5.678763208,147.0283203,100.6734946,-44.90114354,5.30388471,124.4882813,28.3441438,1.938299344,6.710695232,142.6630859,55.30136509,-52.56183452,6.804311378,181.1103516,79.33692819,-88.99251464,5.567955466,184.234375,80.80192403,-88.05837925,5.482451502,135.4853516,31.1403354,-0.559397598,6.872866932,171.9150391,43.57007207,-62.28542543,6.582832571,196.1191406,66.16167066,-99.65683129,5.594224545,197.8212891,69.64589773,-97.54788202,5.507995549,104.8017578,15.3001467,4.721893348,5.520707455,109.0986328,28.20206522,-32.1478133,5.719084851,138.2099609,87.11234361,-34.95995024,5.676720463,146.5292969,104.7355725,-41.02942134,5.251741718,0
1888.90625,8.243765502,7.628646709,6.28836958,2.930005447,4.31982131,-6.699692359,4.639597779,2.829205568,1.51203502,7.751531099,6.809908519,10.03851281,-1.509159467,-8.103315679,8.893360133,5.043862879,-6.219530217,-0.374448143,-4.171140554,-4.170524311,-0.324090916,1.721884719,3.588512123,-1.280454965,2.297737419,1.45331552,3.07185954,-1.313701533,-1.673354384,121.2763672,33.06457915,-35.67627973,5.6394759,122.1933594,21.9847629,41.01283069,5.288006434,144.1660156,78.03085438,-34.06637186,5.641547455,148.3330078,101.5085214,-45.39693561,5.267275833,142.8291016,25.13232738,-5.831943616,6.464923902,136.2998047,52.21330724,-50.58827954,6.706971087,182.6777344,79.43618245,-90.83437787,5.546489005,187.4208984,81.66550962,-90.85601277,5.471880783,138.6640625,32.53076125,0.070333474,6.909593694,185.5537109,45.66732889,-69.51758279,6.499277887,197.8896484,66.16266745,-102.4033381,5.517378315,198.0507813,69.06949455,-99.4352435,5.465169557,103.4931641,17.09023479,4.272443227,5.705443587,117.5527344,29.37551782,-36.69328816,5.677121224,138.9013672,86.31226827,-34.96414824,5.586779191,144.2353516,102.9069678,-40.68668898,5.256535527,0
1927.203125,1.647349607,5.756527272,-0.366454016,-2.736362989,7.113518283,-7.955477268,7.393864195,6.544820766,-1.546623309,1.12281711,-17.4927371,2.403702082,6.639989395,-6.216240665,-3.192853556,5.078570593,-0.505970895,-1.521932732,1.913189316,5.21537592,5.710464852,2.284244481,-0.720896813,-2.522358681,0.751091519,0.978878629,2.823444408,0.90966205,1.074965832,121.9912109,33.78364817,-36.36009284,5.575418857,122.8359375,22.51389409,40.6851639,5.244658224,147.7773438,80.14599249,-35.93787405,5.611828386,147.8427734,101.5506036,-46.01923229,5.264124496,137.5751953,28.7223408,-7.340536514,6.698181944,145.4804688,55.0411743,-55.42831079,6.698771424,183.0419922,79.53626086,-91.25370486,5.487418589,185.7753906,80.37760214,-90.03801728,5.478895459,138.6142578,26.73715798,0.021640969,6.643839683,178.7011719,43.86501131,-72.66823315,6.31841689,196.7832031,65.51226829,-102.0510048,5.491515873,196.2939453,67.96514015,-98.74583084,5.433808113,102.8837891,16.58121498,5.41966916,5.623999919,118.0683594,29.94365175,-36.15384479,5.705431936,135.9248047,85.66213388,-35.12607673,5.610940084,142.7822266,101.8812519,-40.52290576,5.290906525,0
1955.59375,19.83391073,4.775029308,1.140665019,5.471730269,0.473014283,1.784249191,8.568574747,-3.595505289,6.515932125,3.882823895,24.63642111,6.799732276,12.70870953,6.465333033,-11.15831905,-4.903480318,-2.484801081,4.195163133,-3.954599651,-0.84735078,-4.056855339,1.514196125,4.401078506,0.924758106,-0.108607847,2.903950215,2.382038643,2.626585666,-1.111153136,123.6826172,33.17911044,-35.89295246,5.535610337,121.3886719,21.47448769,43.05070882,5.191660897,141.2314453,76.51718141,-33.37250064,5.704962642,148.2119141,101.9350811,-45.73410673,5.35307969,123.1347656,22.11253627,-0.950060472,6.356815569,129.8222656,49.19766068,-48.65547069,6.814497858,183.4140625,79.71516945,-91.18025485,5.608649018,183.6123047,79.66477056,-88.64100129,5.676950739,138.4013672,22.88170236,-0.06631707,6.441243708,179.1943359,42.05145108,-66.69214089,6.468650237,198.3173828,65.8032093,-101.6252756,5.695904574,196.9199219,68.18659367,-98.08731608,5.714528822,103.5,17.40515594,5.224076832,5.726890345,118.8349609,28.6396508,-35.02394937,5.663870651,139.65625,86.46776743,-35.28607622,5.623328131,144.3125,103.1348859,-40.65282899,5.3611249,0
1952.015625,6.258008767,7.914602846,-4.515282766,0.384486321,-1.884199877,-2.807159102,-0.493813873,1.418157428,-2.351029679,31.28070309,6.922121004,-12.07642408,-8.819840576,8.4086743,3.272980441,2.468948592,-2.899244377,1.580551563,7.90521438,6.795810807,5.966121365,11.02690721,-3.227825838,-3.710083044,0.771499443,-0.833351934,-1.895220274,-3.238283319,-1.368654895,122.1367188,33.35387995,-36.48586518,5.567203327,122.2177734,22.10633121,41.15290071,5.268259181,146.0595703,78.81931081,-35.20786992,5.734542124,150.5839844,103.2760956,-47.06156602,5.369247613,130.8085938,28.56408099,-2.930810067,6.662983616,139.2900391,53.38250879,-52.76719218,6.755345467,180.7373047,79.1757362,-89.38203783,5.522668256,185.4052734,81.22577049,-89.37434249,5.514346276,140.8212891,30.12873252,-0.334019715,6.780098858,185.9902344,46.12734901,-72.52705579,6.470934547,197.3974609,66.2770083,-101.3046093,5.502894513,197.515625,69.34188223,-98.91261866,5.488319819,103.5078125,16.4477136,4.924475292,5.654245671,117.2314453,29.39374647,-36.50564629,5.666315975,138.9648438,86.57597331,-35.82151022,5.61610422,146.6767578,104.5722874,-41.97131316,5.302599577,0
1998.4375,-1.904350976,6.774808269,2.197349285,3.090776148,1.82110135,0.543575904,9.027814429,0.425351411,-1.536587424,16.45976358,-0.250623207,-9.287816466,-11.66383328,-9.430347445,8.077651306,0.707458691,-1.687095413,-5.017958279,-2.49424352,-2.36360153,-5.745807505,3.949683431,-3.292502195,-4.562315589,1.082101389,1.560469651,0.28344358,2.813735223,0.44776018,119.4287109,33.46034261,-33.77154573,5.676192765,124.9277344,22.18152764,33.99581942,5.263293902,150.1025391,80.32603384,-36.61604207,5.709843999,149.0449219,102.0297518,-46.8771614,5.392218141,126.2763672,26.90758904,1.566167963,6.628391491,141.4648438,54.57734204,-55.61623853,6.769090619,185.0839844,81.10934205,-91.18157608,5.587789605,186.7080078,81.76454677,-88.94502076,5.578351969,135.5849609,27.9469819,0.630743536,6.704031217,181.9023438,45.54661754,-70.79122856,6.522366527,198.8730469,67.01445372,-100.9924855,5.595724363,198.9082031,69.96463512,-97.87343301,5.585175257,107.4658203,15.91483694,5.152423163,5.576935521,115.3076172,29.25744598,-34.86660836,5.620581828,138.8662109,86.93095473,-36.03956295,5.602343272,145.1367188,103.2155704,-41.73806159,5.330043342,0
1900.4375,12.65024679,-5.337327992,-0.522106108,11.24087801,-0.535332607,4.1217199,4.449565233,-5.612935305,-3.765272839,-12.05173464,-0.352121864,6.758184941,9.498842661,1.631074995,0.149446587,-6.882319486,9.351630725,-3.754661912,-3.597046424,-9.165662922,7.014348678,-3.501981755,-1.518713483,-2.609381363,4.831008327,-1.024777913,-2.285187941,-0.064461744,3.404594019,121.5771484,33.54506509,-36.35190617,5.58701951,125.8740234,22.03195365,40.43381675,5.273764403,147.4121094,78.98117167,-35.58817468,5.744762573,142.1220703,97.3493916,-44.22696759,5.483605536,141.46875,28.52053468,-8.948717227,6.641693531,138.9892578,54.21302097,-47.16446119,6.899676404,169.2802734,73.25448313,-84.45469661,5.687789176,174.3320313,75.34384144,-84.87081894,5.67815703,130.0722656,24.38206333,0.226474863,6.517767368,165.4248047,40.77875004,-56.23168398,6.672906017,184.5175781,61.11980489,-93.9111439,5.735734384,188.4980469,65.05850729,-93.5973268,5.711320964,105.0136719,16.86248982,4.671189625,5.653339181,115.5654297,29.27412227,-33.68057106,5.784398549,130.9335938,82.15906997,-33.60983237,5.770648145,138.2314453,98.44656777,-39.24774568,5.462130461,0
1935.921875,11.20515222,11.19725062,1.576663052,-3.917181934,-1.120976896,8.327892654,-7.833191332,-0.809300286,3.701098266,-10.80724583,-10.18910586,11.30224026,-5.964137942,3.039388537,-0.23909498,7.088242452,-0.190757926,-6.902752136,-3.132130957,-2.832599497,0.309790592,2.666335842,5.158699002,-0.42823513,0.037440724,-2.303402889,3.273257271,0.566021301,-1.661817246,122.3115234,33.7626658,-35.31033291,5.569269046,122.8369141,22.15044804,37.93498935,5.323842484,148.0078125,79.72078923,-35.42778583,5.752001565,148.5800781,102.3662591,-45.19809364,5.441793047,144.1787109,23.11098173,4.131592226,6.404078673,143.3447266,53.96837282,-54.34344464,6.733722075,178.6533203,77.66811359,-88.95855612,5.577024787,183.1103516,79.6108242,-88.65586152,5.575764331,134.2412109,26.08376345,0.275439411,6.588383123,182.1279297,44.76383604,-74.14691619,6.354617583,196.3330078,65.46196597,-101.0408323,5.665348182,196.5234375,68.51510609,-98.62486567,5.656326042,102.0166016,16.40326514,6.182434269,5.602032344,116.3242188,28.98151282,-35.24838859,5.616369552,136.6123047,86.36261378,-34.4266908,5.696749436,144.6875,103.700553,-39.91873065,5.390203381,0
1919.78125,-1.355445567,10.37539844,-5.327016805,-6.560629952,4.786051816,4.323097626,3.096212264,4.342552844,-1.10876987,13.33533087,9.761568358,-17.45520935,-7.402849299,-3.668782531,10.19885378,-3.001294007,-1.532735849,5.918697336,3.915587541,2.377630282,-0.838359921,1.280035892,-6.046181061,2.477570249,4.944272179,-0.188150478,-0.538885212,-2.766184352,-2.867205067,121.4863281,34.64667937,-35.8426179,5.613128135,126.6162109,22.78187523,34.85490505,5.262428087,153.2929688,82.99900054,-38.18130626,5.594812148,151.2246094,103.1247459,-46.90394646,5.17484719,135.0556641,36.02470164,-8.461651575,7.024337217,146.0722656,55.97323101,-56.11813196,6.742758099,182.5566406,79.80876016,-90.05414108,5.688660161,183.7167969,80.02578851,-87.84662522,5.680875497,136.1748047,28.64252517,0.567742935,6.734171019,177.8515625,45.52572073,-65.39887887,6.613667343,194.5107422,65.3522448,-99.07899919,5.645829323,195.6669922,68.41971404,-96.71520396,5.613894886,104.8671875,15.28364429,4.351259632,5.559341311,118.0429688,30.80815939,-34.92738061,5.813210678,139.7871094,87.91873906,-36.06364957,5.658877233,147.1826172,104.7386482,-41.81623297,5.193372632,0
1840.203125,127.4362381,47.91816671,15.95337244,23.11151453,9.353285743,6.297759159,12.1493413,6.111177948,20.49846735,-47.95203281,0.08168074,2.399023187,-1.615690365,4.760088462,-4.986830416,0.952151872,-4.453681001,2.93956681,-41.7239609,-4.806766691,1.629711402,5.421242431,-3.416884788,-4.181616482,-1.312626379,3.24109341,3.13269143,-4.725318561,-1.041842804,118.0361328,32.72117743,-35.70822928,5.064589183,128.7167969,21.44250741,39.49849944,4.822902917,145.3310547,76.85935291,-34.57079572,5.229782408,130.3857422,89.23975033,-40.65724739,5.064900062,121.2919922,18.34398143,-0.288339486,5.73529236,106.8652344,42.35254063,-16.45793736,6.503665978,141.7070313,60.96864676,-58.36084707,6.005383294,148.3154297,62.50355549,-62.90097243,5.9103381,133.9111328,16.60939449,-0.036175208,5.77136925,147.3964844,34.78287883,-27.00711712,6.380235205,154.9697266,48.71016062,-61.99810444,5.755731124,162.2792969,52.74951978,-68.17708758,5.661547036,104.2910156,14.9148389,5.824145039,5.273578559,114.453125,29.06212617,-37.36723367,5.243235684,121.6962891,76.17719722,-31.53012558,5.226708502,126.7958984,90.37448318,-36.11428333,4.98376527,0
1680.234375,-4.507194531,0.227141141,-2.479842206,-0.731086964,2.109135091,2.233008759,-2.25647956,-0.500905728,-0.596904438,7.632756292,1.036872206,-4.9743473,3.045593498,2.48640492,-0.779648782,0.303803984,-2.13841703,-0.771687735,4.042969218,3.296395523,2.983500269,-1.871103342,1.384209487,0.902047297,0.370613951,-0.424421108,-0.67989829,-1.086939337,0.205963879,120.9667969,33.42071528,-36.42214527,4.970269692,122.9667969,22.31466357,39.63737821,4.717662866,146.5634766,79.67179915,-36.26039224,4.952561682,152.1904297,103.811935,-47.64240063,4.712259861,122.9306641,16.43310532,1.836532883,5.980546487,151.6357422,56.80386289,-64.61138639,6.083349046,189.8720703,82.58297343,-95.22592588,4.867016419,190.2119141,82.86533111,-92.48775795,4.860018832,140.6425781,15.97022326,-0.429976967,5.86872215,192.1611328,46.98493788,-84.11186281,5.910307534,201.9726563,67.71865074,-104.5732041,5.078769099,200.7685547,70.29818012,-100.6737291,5.07886133,103.3496094,14.17740692,5.538593876,5.252016379,116.8896484,29.42808585,-37.64581021,5.247337233,141.5449219,88.33691239,-36.9394362,4.967231419,147.9033203,105.2432145,-42.70870145,4.612405767,0
2680.109375,274.0085123,-14.82391308,-56.57726752,10.50498334,-0.24154327,25.12047619,1.361828661,-8.758364011,13.47349929,-13.6411834,7.260702444,-42.24190879,8.05128037,3.249838458,-3.711021876,7.92782571,3.577505444,2.437979056,4.729644584,11.58930075,13.16467795,12.56872052,-4.205986991,3.07512106,-7.915638235,-2.637540019,-1.843389704,-8.300247581,0.482679414,117.6884766,31.40486042,-25.27638395,5.880759826,120.3740234,20.63573937,38.85376304,5.414837528,132.9042969,75.65067114,-17.76939516,6.554159931,134.9414063,98.82532968,-23.68633721,6.336990877,117.7822266,26.13614514,-3.735936466,6.3730605,144.1933594,55.14023063,-44.8392364,7.046395931,173.8398438,75.31598627,-78.33582976,6.686329402,174.6640625,74.9873846,-78.32498525,6.642080487,136.9433594,26.08655804,-0.251311587,6.382304075,174.5537109,46.26379699,-53.52644954,6.91246381,186.1054688,62.1478879,-79.09042081,6.601646199,184.2041016,63.70315637,-79.64290194,6.624231909,104.4746094,22.57879735,4.628292032,6.123528731,114.0898438,27.20918199,-25.89807156,5.78016188,128.0878906,83.94321282,-16.76153251,6.593397945,130.578125,99.8687212,-19.15208381,6.343387874,0
1956.28125,197.5343347,-3.325766348,5.944791632,7.814403967,11.20134695,16.35911384,3.295143564,7.590005502,-20.2059062,-55.50660392,-4.497350009,-3.205420571,-0.241726815,-0.581835063,-6.232771076,-0.571587314,-1.912187826,4.704805206,-22.79245786,3.282665676,-1.832757312,0.147183987,3.467434214,-2.615667491,-1.228244305,4.058169866,-0.58056146,-3.902784238,-2.721576061,100.75,27.98956976,-26.66116853,5.319682852,137.9521484,19.7043741,33.3229266,4.986239376,122.8837891,62.56784732,-19.9871625,5.660480799,104.9980469,73.61879216,-22.92661218,5.590809413,132.9033203,23.16439695,-0.066775915,6.144469359,111.6875,46.97707636,0.672761424,6.790597455,130.1699219,60.67245592,-26.10277515,6.51180381,135.1259766,61.63963085,-29.967881,6.515028718,134.6992188,19.17740368,-2.92977533,5.842556606,146.8134766,40.43898971,-1.916694765,6.729862753,141.2705078,50.49468248,-19.3862589,6.256066095,141.7363281,51.75347973,-23.97529618,6.279317574,103.7802734,17.3879662,10.95305619,5.542527077,97.85058594,25.55929342,-27.87353485,5.373424087,102.1318359,64.60552779,-18.70295028,5.739470962,103.1425781,75.21830977,-20.0033802,5.496803573,0
